Tourpedia_id,language,polarity,text,time,words_count,tokenized_text_url
86115,en,10,So many places to eat here in addition to a street market with lots of fresh fruits and veggies. There is also a really cool American bar here if you are looking for a little slice of the homeland.,2013-02-15,39,http://tour-pedia.org/api/getReviewDetails?id=52a74b3eae9eef5a5067a541
86135,fr,5,Très belle église,2011-10-30,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b3fae9eef5a5067a58d
86152,en,8,several staff speak good English. menu has English descriptions so easy to order if your French is crappy.,2010-10-19,18,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5f2
86152,so,0,Avoid!!! - bad food try la régalada instead,2010-11-04,9,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5f3
86152,fr,5,Attention aux motards svp !,2011-07-25,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5f4
86152,fr,5,Lieu le plus pollué de Paris...,2012-01-16,6,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5f5
86152,es,5,Verano 2011. Piso en Parisss!!,2012-02-01,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5f6
86152,fr,5,Très sympa comme quartier.,2012-03-09,5,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5f7
86152,en,0,Metro station is stinky!,2012-04-29,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5f8
86152,fr,5,La Creperie au coin de Gen Leclerc est bonne. Essayez!,2012-12-21,10,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5f9
86152,fr,5,Très sympa comme quartier.,2012-03-09,5,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5fa
86152,fr,5,"On me demande de laisser conseil? Je dis quoi? Moche, bruyant, avec un beau mur de périphérique à proximité? Que sinon y'a Alésia plus haut et c'est plus sympa? Je me tâte. J'oublie: le tram est cool.",2013-06-01,40,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5fb
86152,fr,5,Je n'ai pas trouvé la fameuse porte mais quartier sympa,2013-07-12,10,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5fc
86152,fr,0,À surtout éviter aux heures de pointes!,2013-10-13,6,http://tour-pedia.org/api/getReviewDetails?id=52a74b40ae9eef5a5067a5fd
86158,en,10,A nice place to calm down and face the fountain ;).,2010-09-21,10,http://tour-pedia.org/api/getReviewDetails?id=52a74b41ae9eef5a5067a632
86158,en,10,"Nice place to relax! Many shops, not too crowded, nice people.",2011-05-12,11,http://tour-pedia.org/api/getReviewDetails?id=52a74b41ae9eef5a5067a633
86158,en,5,Wifi free @ Mac donald,2011-06-19,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b41ae9eef5a5067a634
86158,nl,10,Lekker ijsje kopen bij Italiaan,2011-07-27,5,http://tour-pedia.org/api/getReviewDetails?id=52a74b41ae9eef5a5067a635
86158,fr,5,"Anciennement fontaine des nymphes, cette fontaine de style Renaissance construite en 1549 est classé monument historique depuis 1862.",2012-07-19,16,http://tour-pedia.org/api/getReviewDetails?id=52a74b41ae9eef5a5067a636
86158,en,10,"Beautiful Fontaine, full of History. A Nice Place to live too!!",2013-03-24,11,http://tour-pedia.org/api/getReviewDetails?id=52a74b41ae9eef5a5067a637
86158,en,5,Get a salade and have lunch here,2013-05-22,7,http://tour-pedia.org/api/getReviewDetails?id=52a74b41ae9eef5a5067a638
86184,fr,5,Dans les bouchons !!!,2012-02-16,3,http://tour-pedia.org/api/getReviewDetails?id=52a74b43ae9eef5a5067a6de
86184,en,5,GREAT TRAM,2013-06-02,2,http://tour-pedia.org/api/getReviewDetails?id=52a74b43ae9eef5a5067a6df
86189,fr,0,La place St Augustin est de forme triangulaire . L'Église Saint-Augustin a été construite de 1860 à 1871 sous la direction de Victor Baltard,2010-08-08,21,http://tour-pedia.org/api/getReviewDetails?id=52a74b43ae9eef5a5067a6fa
86189,fr,5,Terrasses ensoleillées en fin d'après midi.,2011-04-18,8,http://tour-pedia.org/api/getReviewDetails?id=52a74b43ae9eef5a5067a6fb
86189,fr,5,Quand quartier d'affaire rime avec endroit pépère.,2011-09-07,9,http://tour-pedia.org/api/getReviewDetails?id=52a74b43ae9eef5a5067a6fc
86189,fr,10,"A déconseiller : le Saint Augustin, un accueil déplorable, et de surcroit la nourriture n est pas bonne ! Les frites restent la seule valeur sure...",2011-09-21,26,http://tour-pedia.org/api/getReviewDetails?id=52a74b43ae9eef5a5067a6fd
86189,fr,5,"La Pépinière à éviter également. Accueil moyen moins... et prix élevés.  Une pizzeria en face du Saint Augustin, ""il teatro"", acceptable.",2012-03-08,23,http://tour-pedia.org/api/getReviewDetails?id=52a74b43ae9eef5a5067a6fe
86199,fr,5,Crame un cierge avant minuit....,2011-05-18,5,http://tour-pedia.org/api/getReviewDetails?id=52a74b44ae9eef5a5067a72b
86207,fr,5,L'entrée est gratuite pour les adultes muni d'une carte de demandeur d'emploi!!!,2012-03-11,13,http://tour-pedia.org/api/getReviewDetails?id=52a74b44ae9eef5a5067a74a
86213,en,10,"Where the Emperor Napoleon I tomb is. Spectacular pieces of arms, armor and art of 500 years of warfare.",2011-01-06,18,http://tour-pedia.org/api/getReviewDetails?id=52a74b45ae9eef5a5067a759
86213,en,5,Do not use L'Open Tour as the bus never turns up,2012-02-18,11,http://tour-pedia.org/api/getReviewDetails?id=52a74b45ae9eef5a5067a75a
86213,en,5,"If by chance you visit Paris while they are showing ""La nuit aux Invalides"" you have to see it - Sound and Light Show about the History of this place and french history www.lanuitauxinvalides.fr",2013-05-04,36,http://tour-pedia.org/api/getReviewDetails?id=52a74b45ae9eef5a5067a75b
86241,fr,5,Lieu de rendez-vous désormais culte de bon nombre de parisiens et tellement plus agréable que la place St. Michel !,2012-01-04,21,http://tour-pedia.org/api/getReviewDetails?id=52a74b46ae9eef5a5067a7f4
86241,en,10,A well known plaza and meeting point in the neighborhood ; have a look at the statue of Danton (an important man of the French Revolution).,2012-05-01,25,http://tour-pedia.org/api/getReviewDetails?id=52a74b46ae9eef5a5067a7f5
86241,fr,0,Le temps d'attente moyen est de 9 minutes... :),2012-12-23,7,http://tour-pedia.org/api/getReviewDetails?id=52a74b46ae9eef5a5067a7f6
86241,fr,5,La place de Paris où il est impossible de circuler ou d'attendre en tant que pieton,2013-05-29,16,http://tour-pedia.org/api/getReviewDetails?id=52a74b46ae9eef5a5067a7f7
86241,en,10,"Few nice book shops in the area, and supposedly a good place to find quality Macaroons. Oh yeah and the Odeon theatre is there too :)",2013-09-03,25,http://tour-pedia.org/api/getReviewDetails?id=52a74b46ae9eef5a5067a7f8
86245,fr,5,"L'ile Saint Louis toute proche, vous trouverez de célèbres glaciers dans la rue des 2 ponts. Avec un nom pareil vous n'aurez pas de mal à la trouver, en effet!",2012-04-11,30,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a804
86245,fr,10,Le plus beau couché de soleil au printemps !,2013-04-10,8,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a805
86245,fr,10,"Jump de qualité sur la piste cyclable sens RG▶RD, de quoi faire un big air même en vélib",2013-05-11,21,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a806
86245,pt,0,NYFOPAZARO,2013-08-03,1,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a807
86248,de,0,lunch here.............,2010-10-09,2,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a80b
86248,en,10,great spot for some take-out eats,2010-12-04,6,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a80c
86248,tl,0,Eropa boy !!,2011-01-02,2,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a80d
86248,pt,0,No inverno tem uma ótima pista de patinação no gelo.,2011-02-20,11,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a80e
86248,fr,5,"Incontournable pour son ""Cheval de Bois"" et pour sa ""Patinoire"" éphémère :)",2011-02-27,13,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a80f
86248,pt,0,J'adore Paris,2011-03-12,2,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a810
86248,eu,0,Fun Fun ! natural beauty,2011-03-14,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a811
86248,fr,5,L'éclairage de l'Hôtel de Ville est superbe la nuit.,2011-07-27,11,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a812
86248,ru,0,Карусель и хорошие маназины и наоереи вокруг.,2011-11-23,0,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a813
86248,fr,5,Patinoire gratuite l'hiver,2011-12-17,3,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a814
86248,ca,0,No intenteu patinar en plena època nadalenca a la pista de gel. Too much people!,2011-12-17,15,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a815
86248,en,5,The very center of Paris! Beautiful by Day/Night ;),2012-01-03,9,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a816
86248,fr,5,Patinoire ephemere en janvier,2012-01-14,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a817
86248,en,5,Ice skating during the winter!,2012-02-04,5,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a818
86248,es,10,Disfruté de la pista de patinaje que ha vuelto a prepararse este invierno. Un maravilloso espectáculo,2012-03-18,17,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a819
86248,es,5,"De mi blog de turismo, pista de patinaje en el Hotel de Ville http://elisaserendipity.blogspot.com.ar/2012/03/pista-patinaje-hotel-ville-2012-paris.html",2012-04-01,21,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a81a
86248,sw,0,janji nya mana siihh???,2012-05-14,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a81b
86248,fr,5,"« En 2012, Orange est encore partenaire de ""Roland Garros dans la Ville"" : RDV à l'Hôtel de Ville pendant le tournoi pour suivre les matchs sur écran géant et participer aux animations avec Orange ! »",2012-05-25,33,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a81c
86248,en,5,"Shopping! If you are looking for a wide variety of shopping of all price ranges come here! H&M, Zara, Mango, and tons more places to check out! And they are all 2+ stories (walking shoes).",2013-02-15,35,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a81d
86248,fr,5,"Festival - Paris aime ses kiosques : expos, conférences... venez découvrir la presse... Parvis de l'Hôtel de Ville @Paris",2013-04-17,21,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a81e
86248,fr,5,Le Conseil de Paris est appelé à renommer cette place « Place de l’Hôtel de Ville – esplanade de la Libération »,2013-04-23,21,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a81f
86248,fr,10,"Des places pour les 1/4 de finale de Roland Garros sont à gagner sur http://orangechampion.com. Pour tenter de les remporter, débloquez le badge Foursquare Orange Champion !",2013-05-30,27,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a820
86248,ru,0,"Летом здесь играют в пляжный волейбол, а осенью и весной выставляют современное искусство.",2013-06-04,0,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a821
86248,fr,5,"Jusqu'au 12 juillet, herbes folles et gazon fleuri envahissent la dalle minérale du parvis de l'Hôtel de Ville pour une parenthèse de verdure avec le jardin ephémère",2013-06-20,31,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a822
86248,en,5,Kissing like Robert Doisneau's picture,2013-07-04,5,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a823
86248,en,5,The very center of paris! Beautiful by day/night,2013-09-17,9,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a824
86248,tr,0,tarih kokuyor,2013-09-23,2,http://tour-pedia.org/api/getReviewDetails?id=52a74b47ae9eef5a5067a825
86301,es,10,Impresionantemente bonita. Una de las catedrales que más me a gustado.,2011-09-09,12,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a923
86301,en,5,Go to pray to S. Therese! She does miracles!:-),2013-05-13,10,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a924
86301,es,10,"Después de los arreglos desde el año pasado quedo mucho más hermosa, se siente una paz que te hace llorar es bellísima además que tiene la corona original de Jesús cosa que ni el Vaticano tiene",2013-10-01,42,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a925
86304,fr,5,A faire de nuit pour la gare illuminée.,2010-10-16,9,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a92d
86304,fr,5,Le vent souffle souvent très fort lors de la traversée du pont. Pensez à vous couvrir !,2011-08-29,17,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a92e
86304,fr,10,Ça caille quand on le traverse,2011-10-28,6,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a92f
86304,fr,0,C est le bordel !,2012-03-08,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a930
86304,fr,10,"Super spot pour prendre des photos : coucher du soleil, métro aérien, tour de l'horloge...",2012-03-16,16,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a931
86310,fr,10,Venez goûter absolument la cuisine du galopin. De la fraîcheur et du croquant. Plutôt à midi. Attention c tout le temps plein,2012-06-28,24,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a943
86311,fr,5,Petit parque sympa pour les petits,2011-06-02,6,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a945
86311,fr,10,Idéal pour les 3-10 ans avec toutes ses installations...,2011-10-03,10,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a946
86311,fr,10,"Sur la piste de trottinettes, rollers, vélos, l'usage veut qu'on tourne dans le sens inverse des aiguilles d'une montre... Gare aux accidents sinon ;-)",2012-07-10,25,http://tour-pedia.org/api/getReviewDetails?id=52a74b4bae9eef5a5067a947
86317,ru,0,подойдете к мосту - посмотрите по сторонам,2011-04-02,1,http://tour-pedia.org/api/getReviewDetails?id=52a74b4cae9eef5a5067a95f
86317,fr,10,Vue imprenable sur l'Assemblee Nationale,2012-01-12,5,http://tour-pedia.org/api/getReviewDetails?id=52a74b4cae9eef5a5067a960
86317,en,10,Great view and sipirit,2013-04-28,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b4cae9eef5a5067a961
86317,pl,0,Good View!!,2013-10-26,2,http://tour-pedia.org/api/getReviewDetails?id=52a74b4cae9eef5a5067a962
86331,fr,10,Parfait point de rendez-vous!,2010-07-23,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b4dae9eef5a5067a993
86331,fr,5,Hahahaha. Mayor de la place Sainte-Opportune. Une petite victoire personnelle. Merci Benji !,2011-02-14,12,http://tour-pedia.org/api/getReviewDetails?id=52a74b4dae9eef5a5067a994
86331,fr,0,Si vous avez l'oeil non loin de cette place a gauche du métro se trouve un bar avec des happy hours de MALADE !!!,2011-07-27,24,http://tour-pedia.org/api/getReviewDetails?id=52a74b4dae9eef5a5067a995
86331,fr,5,Point de rdv central et facile à trouver pour eviter le monde de Chatelet.,2012-03-16,13,http://tour-pedia.org/api/getReviewDetails?id=52a74b4dae9eef5a5067a996
86331,fr,5,Opportunément située...,2013-07-30,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b4dae9eef5a5067a997
86357,fr,5,...Où le pigeon est roi,2011-10-09,5,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa52
86357,es,5,“Amélie”: Es en la puerta de la Catedral donde la mamá de Amélie (Audrey Tautou) sufre un accidente por culpa de un turista y muere a la vista de la joven.,2011-10-19,33,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa53
86357,en,10,You'll find a park very close to the site ;),2011-10-23,9,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa54
86357,fr,10,"Tout le week-end, animations sur le Parvis de Notre Dame pour célébrer les Rameaux !",2012-03-30,16,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa55
86357,fr,5,Par exemple : essaye la glace à la vanille au sel de mer. On ne trouve pas de meilleur dessert en ville !,2012-05-27,20,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa56
86357,en,10,"Near the beautiful cathedral, you can find our Hotel, located 1 bis rue de Vaugirard. Be sure that the Hotel Best Western Trianon Rive Gauche would be glad to welcome you !",2012-07-06,30,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa57
86357,fr,10,Plus agréable en hiver qu'en été :),2012-08-11,7,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa58
86357,fr,5,"Passe 22h, les badauds sont ivres",2012-08-17,6,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa59
86357,fr,2,"Visiter l' Hôtel Dieu de Paris, le plus ancien hôpital de la capital. Visite guidée possible",2012-09-30,19,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa5a
86357,en,5,The most Famous Church on the world:).Awesome,2012-10-28,8,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa5b
86357,es,10,"Hermosa en los días de sol. No perderse atravesar el puente que lleva a Notre-Dame, si se tiene la suerte de encontrar a los músicos callejeros sobre el Sena el paisaje es de postal.",2012-12-17,36,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa5c
86357,ru,0,Лестница перед собором.),2012-12-20,0,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa5d
86357,en,10,Good luck getting a good shot of the front of the Cathedral.  There's a giant ramp/stair structure in the middle of the square for the 850th anniversary.,2013-03-09,28,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa5e
86357,fr,5,"Sous le parvis de la Cathédrale Notre-Dame se trouvent des vestiges de l'époque gallo-romaine, dans une très grande crypte.",2013-05-17,22,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa5f
86357,fr,5,Le point zéro des routes de France est situé à une cinquantaine de mètres devant l'entrée de Notre-Dame dans les pavés du parvis de la cathédrale.,2013-05-17,30,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa60
86357,fr,5,Il y a un pavé de bronze au centre du grand refuge du Parvis : c'est le point de départ du kilométrage de toutes les routes de France. Il fut placé en 1924.,2013-05-28,33,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa61
86357,en,0,Don't miss this and don't ignore it..,2013-06-09,7,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa62
86357,en,5,Recalling back huncback&notre dam's story :),2013-06-14,6,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa63
86357,en,0,Be sure to see Notre Dame in 360 .  Every angle is different.  View from Jardins is to die for.  Don't miss Ile de St. Louis afterward for boutiques and Berthillon ice cream.,2013-07-03,31,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa64
86357,en,0,Try either French or Italian restaurants in the side streets...don't miss,2013-07-25,12,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa65
86357,en,10,The most famous church in the world,2013-09-17,7,http://tour-pedia.org/api/getReviewDetails?id=52a74b4eae9eef5a5067aa66
86371,fr,0,Périphérique Porte de Saint-Ouen,2010-08-30,6,http://tour-pedia.org/api/getReviewDetails?id=52a74b4fae9eef5a5067aac4
86371,fr,5,C'est pas craignons !,2011-12-08,3,http://tour-pedia.org/api/getReviewDetails?id=52a74b4fae9eef5a5067aac5
86383,fr,10,"Bah c'est la place Martin Nadaud, quoi, rien de spécial. Une bière au Café Martin ou une salade Confucius aux Foudres. La pharmacie vend des produits Pilège, c'est la seule du quartier.",2013-08-03,35,http://tour-pedia.org/api/getReviewDetails?id=52a74b50ae9eef5a5067aaef
86402,fr,0,"Bon plan si on n'est pas en crise, la bouteille de Veuve Cliquot a 70 Euros, c'est plutôt moins cher que dans n'importe quel restau parisien",2011-05-25,26,http://tour-pedia.org/api/getReviewDetails?id=52a74b51ae9eef5a5067ab44
86402,fr,10,Des places pour les 1/4 de finale de Roland Garros sont à gagner sur http://orangechampion.com. Tentez de les remporter en débloquant le badge Foursquare Orange Champion !,2013-05-30,27,http://tour-pedia.org/api/getReviewDetails?id=52a74b51ae9eef5a5067ab45
86414,fr,0,Espace d'exposition en libre accès au dernier étage du concept store Vuitton. L'ascenseur sensoriel est le début de l'aventure.,2011-03-18,21,http://tour-pedia.org/api/getReviewDetails?id=52a74b52ae9eef5a5067ab73
86414,fr,5,"ne pas confondre avec l'Espace Culturel Louis Vuitton, 60 rue de Bassano 75008 Paris (sur les champs-élysées).",2012-01-06,17,http://tour-pedia.org/api/getReviewDetails?id=52a74b52ae9eef5a5067ab74
86414,fr,10,le bâtiment commence à dévoiler un bijou d'architecture. dans son écrin de verdure... incontestablement une nouvelle adresse à surveiller,2013-08-04,19,http://tour-pedia.org/api/getReviewDetails?id=52a74b52ae9eef5a5067ab75
86417,en,10,It's a wall for peace that is facing the Military Academy. Get it? Get it?,2011-06-28,15,http://tour-pedia.org/api/getReviewDetails?id=52a74b53ae9eef5a5067ab7e
86417,fr,5,"Pour les runners, une fontaine a eau est a -100m sur la droite du ""Mur de la Paix"" quand on regarde la Tour Eiffel",2013-03-24,25,http://tour-pedia.org/api/getReviewDetails?id=52a74b53ae9eef5a5067ab7f
86417,ru,0,"выстроив композицию, можно сделать прекрасные фотографии с Эйфелевой башней.",2013-06-05,0,http://tour-pedia.org/api/getReviewDetails?id=52a74b53ae9eef5a5067ab80
86417,en,10,"not far, in the children's park (kindergarten in German) on the west, a free water fountain is available.",2013-09-01,18,http://tour-pedia.org/api/getReviewDetails?id=52a74b53ae9eef5a5067ab81
86417,en,5,"On Sundays, watch out where you seat! Apparently young adults are no more civilized here. Tourists, Parisians, Suburb ppl? All equal. I used to live here 10y ago, it was cleaner!",2013-09-01,31,http://tour-pedia.org/api/getReviewDetails?id=52a74b53ae9eef5a5067ab82
86456,fr,5,Beaucoup de zonar et de rats la nuit,2011-12-31,8,http://tour-pedia.org/api/getReviewDetails?id=52a74b55ae9eef5a5067ac45
86456,en,10,Welcome to the 14 ieme,2011-12-31,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b55ae9eef5a5067ac46
86465,fr,5,Un pixel art se cache coté Rue de Rivoli. :),2012-03-18,9,http://tour-pedia.org/api/getReviewDetails?id=52a74b56ae9eef5a5067ac8c
86465,fr,5,Lieu de spiritualité éclairé,2013-05-30,4,http://tour-pedia.org/api/getReviewDetails?id=52a74b56ae9eef5a5067ac8d
86482,fr,10,"Un square qui offre la possibilité de s'isoler dans un cadre très sympa. Cependant comme tous les squares, si vous recherchez la tranquilité, évitez la sortie des classes et le mercredi après-midi.",2010-09-01,34,http://tour-pedia.org/api/getReviewDetails?id=52a74b57ae9eef5a5067acdd
86482,fr,5,Nikel pour une promenade canine.,2011-02-16,5,http://tour-pedia.org/api/getReviewDetails?id=52a74b57ae9eef5a5067acde
86482,en,5,"I'm the only mayor, ya feel me?",2012-01-02,7,http://tour-pedia.org/api/getReviewDetails?id=52a74b57ae9eef5a5067acdf
86482,fr,0,Regardez bien par terre quand vous êtes autours du square car c'est jonché de crottes de chiens ,2012-03-04,17,http://tour-pedia.org/api/getReviewDetails?id=52a74b57ae9eef5a5067ace0
86482,fr,5,Cette annexe du 15eme arrondissement.,2012-11-10,5,http://tour-pedia.org/api/getReviewDetails?id=52a74b57ae9eef5a5067ace1
86517,en,5,Just off rue Mouffetard.  This side street is filled with bistros and restaurants of all nationalities.,2010-07-28,16,http://tour-pedia.org/api/getReviewDetails?id=52a74b59ae9eef5a5067ad7f
86517,en,10,Hoki sushi : All you can eat for €12.8 ! Very good,2010-12-21,9,http://tour-pedia.org/api/getReviewDetails?id=52a74b59ae9eef5a5067ad80
86517,fr,10,Japonais à volonté et de qualité : hoki sushi,2011-03-23,7,http://tour-pedia.org/api/getReviewDetails?id=52a74b59ae9eef5a5067ad81
86517,en,10,Excellent food !,2012-12-29,2,http://tour-pedia.org/api/getReviewDetails?id=52a74b59ae9eef5a5067ad82
86517,fr,10,Je déteste cette rue ! Pleine de restaurants attrape touristes ! Allez vous promenez dans la rue mouffetard et évité cet endroit et ou la qualité est médiocre et cher !,2013-01-06,30,http://tour-pedia.org/api/getReviewDetails?id=52a74b59ae9eef5a5067ad83
86517,fr,5,"On y trouve Cap99, qui propose des menus afroantillés.",2013-08-31,10,http://tour-pedia.org/api/getReviewDetails?id=52a74b59ae9eef5a5067ad84
86519,fr,5,"si tu fais un décalé gwada devant la mairie, le mc do  t'offre un double cheese",2011-07-23,17,http://tour-pedia.org/api/getReviewDetails?id=52a74b59ae9eef5a5067ad8a
86522,nl,5,Hate dat place,2011-06-30,3,http://tour-pedia.org/api/getReviewDetails?id=52a74b5aae9eef5a5067ad8f
86522,fr,0,Il y a un plot de 4 cabines téléphoniques.,2012-05-17,10,http://tour-pedia.org/api/getReviewDetails?id=52a74b5aae9eef5a5067ad90
86522,fr,0,"Il y a un super carrousel qui passe du David Guetta, ooooooéééé !!",2013-04-23,12,http://tour-pedia.org/api/getReviewDetails?id=52a74b5aae9eef5a5067ad91
86522,fr,5,Une tres bonne. boulangerie fais le coin.,2013-08-11,7,http://tour-pedia.org/api/getReviewDetails?id=52a74b5aae9eef5a5067ad92
86526,fr,5,"A la terrasse du Café Parisien, faire une pause avant de repartir se perdre dans les Villas de Mouzaïa.",2013-04-02,20,http://tour-pedia.org/api/getReviewDetails?id=52a74b5aae9eef5a5067ad99
86565,fr,5,"Le resto ""La Place"" n'est pas bon, pas d'hygiène, mauvais service et cher en plus ! Fortement déconseillé",2010-07-20,19,http://tour-pedia.org/api/getReviewDetails?id=52a74b5dae9eef5a5067ae68
86565,en,5,Mme Tristan (1803-1844) was a femme de lettres and a militant feminist! LOL,2011-06-12,13,http://tour-pedia.org/api/getReviewDetails?id=52a74b5dae9eef5a5067ae69
86576,fr,10,Le rond-point de la place de la Porte de St-Cloud est à priorité à droite. Donc priorité aux usagers qui rentrent sur le rond-point...,2011-06-24,22,http://tour-pedia.org/api/getReviewDetails?id=52a74b5dae9eef5a5067aed6
86576,fr,0,"Une horreur cet endroit puant de pots d'echappement, bruyant de moteurs, dangereux de roues, encombré de voitures.... Que font les gendarmes ? Elles sont toutes garées n'importe comment !",2011-07-09,28,http://tour-pedia.org/api/getReviewDetails?id=52a74b5dae9eef5a5067aed7
86576,fr,10,Un fantastique ballet de voitures qui émerveillera petits et grands. Une église époustouflante de beauté architecturale. Un patrimoine sans équivalent. Cet endroit est féerique.,2011-07-13,25,http://tour-pedia.org/api/getReviewDetails?id=52a74b5dae9eef5a5067aed8
86576,fr,5,Je vous déconseille les soirs de match ! C'est le bazarre.,2011-07-14,11,http://tour-pedia.org/api/getReviewDetails?id=52a74b5dae9eef5a5067aed9
86576,fr,5,Les deux tours jumelles sont des jets d'eau. Assez rarement en Activite.,2011-09-07,12,http://tour-pedia.org/api/getReviewDetails?id=52a74b5dae9eef5a5067aeda
86576,fr,5,Dans les bouchons,2011-10-25,3,http://tour-pedia.org/api/getReviewDetails?id=52a74b5dae9eef5a5067aedb
